date_time,buyer,price,volume,liquidity_taker
15/07/22 11:49,Trader 3,116.12,22.0,1.0
15/07/22 11:54,Trader 1,114.37,116.0,1.0
15/07/22 11:59,Trader 3,115.45,47.0,1.0
,Trader 3,115.64,165.0,1.0
15/07/22 12:05,Trader 3,116.24,67.0,1.0
15/07/22 12:05,Trader 1,114.01,96.0,1.0
15/07/22 12:10,Trader 3,114.89,114.0,0.0
15/07/22 12:10,Trader 3,113.65,132.0,1.0
15/07/22 12:13,Trader 4,116.11,204.0,0.0
,Trader 2,112.88,,0.0
15/07/22 12:15,Trader 3,112.34,113.0,1.0
15/07/22 12:20,Trader 4,117.36,191.0,0.0
15/07/22 12:21,Trader 2,111.91,43.0,0.0
15/07/22 12:21,Trader 1,116.05,101.0,1.0
15/07/22 12:22,Trader 1,114.73,111.0,1.0
15/07/22 12:27,Trader 3,114.83,72.0,1.0
15/07/22 12:28,Trader 4,115.63,198.0,0.0
15/07/22 12:29,Trader 1,117.11,104.0,1.0
15/07/22 12:30,,112.67,62.0,1.0
15/07/22 12:31,Trader 2,112.28,66.0,0.0
15/07/22 12:36,Trader 4,114.43,226.0,1.0
15/07/22 12:39,Trader 4,116.8,157.0,0.0
15/07/22 12:41,Trader 4,118.84,193.0,0.0
15/07/22 12:41,Trader 3,113.86,,0.0
15/07/22 12:42,Trader 3,113.68,114.0,1.0
15/07/22 12:43,Trader 3,114.38,154.0,1.0
15/07/22 12:44,Trader 1,,109.0,0.0
15/07/22 12:46,,116.33,210.0,0.0
15/07/22 12:46,Trader 4,115.59,210.0,1.0
15/07/22 12:47,Trader 2,111.95,57.0,0.0
15/07/22 12:48,Trader 2,,46.0,0.0
15/07/22 12:48,Trader 3,115.89,112.0,0.0
15/07/22 12:49,Trader 3,114.73,83.0,0.0
15/07/22 12:51,Trader 2,113.3,56.0,1.0
15/07/22 12:52,Trader 1,115.7,119.0,0.0
15/07/22 12:53,Trader 3,115.75,108.0,1.0
15/07/22 12:53,Trader 3,115.52,180.0,1.0
15/07/22 12:55,Trader 2,112.94,42.0,1.0
15/07/22 12:56,Trader 3,115.32,74.0,0.0
15/07/22 13:02,Trader 4,116.45,217.0,0.0
15/07/22 13:04,,111.4,64.0,1.0
15/07/22 13:09,Trader 4,114.8,234.0,0.0
15/07/22 13:16,Trader 4,116.86,200.0,0.0
15/07/22 13:16,Trader 3,115.78,127.0,1.0
15/07/22 13:17,Trader 2,,46.0,0.0
15/07/22 13:20,Trader 2,113.03,50.0,0.0
15/07/22 13:23,Trader 1,116.46,120.0,0.0
15/07/22 13:24,Trader 1,114.7,120.0,0.0
15/07/22 13:26,Trader 1,113.99,97.0,0.0
15/07/22 13:32,Trader 3,114.57,132.0,1.0
15/07/22 13:32,Trader 2,112.28,58.0,0.0
15/07/22 13:38,Trader 2,111.92,45.0,0.0
15/07/22 13:41,Trader 4,117.4,166.0,1.0
15/07/22 13:46,Trader 1,115.42,111.0,0.0
15/07/22 13:46,Trader 1,115.89,98.0,0.0
15/07/22 13:47,Trader 1,115.89,151.0,1.0
15/07/22 13:50,Trader 4,116.58,186.0,1.0
15/07/22 13:50,Trader 3,114.56,125.0,1.0
15/07/22 13:52,Trader 4,116.08,239.0,0.0
15/07/22 13:53,Trader 1,115.84,106.0,0.0
15/07/22 13:54,Trader 3,114.76,123.0,
15/07/22 13:54,,116.6,,1.0
15/07/22 13:55,Trader 2,112.42,37.0,0.0
15/07/22 13:56,,112.37,34.0,
15/07/22 13:57,Trader 3,114.1,170.0,1.0
15/07/22 14:00,Trader 2,114.05,51.0,0.0
15/07/22 14:02,Trader 2,111.04,54.0,0.0
15/07/22 14:03,Trader 1,115.91,118.0,0.0
15/07/22 14:04,Trader 4,115.57,198.0,0.0
15/07/22 14:05,Trader 4,116.21,245.0,
15/07/22 14:06,Trader 4,115.48,203.0,0.0
15/07/22 14:06,Trader 2,111.28,51.0,1.0
15/07/22 14:08,Trader 3,114.17,74.0,0.0
15/07/22 14:11,Trader 1,115.62,101.0,0.0
15/07/22 14:18,Trader 1,115.19,90.0,1.0
15/07/22 14:21,Trader 4,115.46,214.0,0.0
15/07/22 14:25,Trader 3,115.86,91.0,1.0
15/07/22 14:25,Trader 4,116.05,180.0,0.0
15/07/22 14:26,Trader 2,110.63,57.0,
,Trader 1,115.1,81.0,0.0
15/07/22 14:29,Trader 4,115.72,270.0,0.0
15/07/22 14:32,Trader 4,115.45,196.0,0.0
15/07/22 14:35,Trader 3,115.73,121.0,1.0
15/07/22 14:36,Trader 4,115.07,134.0,0.0
15/07/22 14:36,Trader 1,115.67,145.0,1.0
15/07/22 14:37,Trader 4,116.92,197.0,
15/07/22 14:38,Trader 1,114.79,110.0,0.0
15/07/22 14:39,Trader 4,116.1,241.0,0.0
15/07/22 14:46,Trader 3,115.77,142.0,1.0
15/07/22 14:46,Trader 1,114.44,101.0,0.0
15/07/22 14:54,Trader 4,115.14,204.0,1.0
15/07/22 14:54,Trader 2,113.58,79.0,1.0
15/07/22 14:56,Trader 3,115.08,177.0,1.0
15/07/22 15:02,Trader 2,113.0,59.0,0.0
15/07/22 15:06,Trader 4,114.19,181.0,0.0
15/07/22 15:08,Trader 4,,187.0,0.0
15/07/22 15:08,Trader 4,117.23,202.0,0.0
15/07/22 15:10,Trader 1,117.91,116.0,0.0
15/07/22 15:11,Trader 4,114.38,219.0,1.0
15/07/22 15:11,Trader 2,113.35,39.0,1.0
15/07/22 15:16,Trader 2,110.48,39.0,1.0
15/07/22 15:18,Trader 4,116.26,186.0,0.0
15/07/22 15:19,Trader 2,111.47,55.0,1.0
15/07/22 15:21,Trader 4,113.7,238.0,0.0
15/07/22 15:22,Trader 3,115.61,100.0,1.0
15/07/22 15:23,Trader 4,116.57,223.0,0.0
15/07/22 15:23,Trader 3,114.08,195.0,1.0
15/07/22 15:24,Trader 3,113.35,105.0,0.0
15/07/22 15:29,Trader 2,111.61,61.0,0.0
16/07/22 9:20,Trader 2,112.98,49.0,0.0
16/07/22 9:21,Trader 1,116.41,90.0,0.0
16/07/22 9:22,Trader 4,,231.0,0.0
16/07/22 9:26,Trader 4,117.02,245.0,1.0
16/07/22 9:27,,113.55,70.0,0.0
16/07/22 9:28,Trader 4,116.37,195.0,1.0
16/07/22 9:28,Trader 4,115.33,192.0,0.0
16/07/22 9:35,Trader 4,117.15,212.0,0.0
16/07/22 9:39,Trader 4,116.03,193.0,0.0
16/07/22 9:42,Trader 2,112.68,31.0,1.0
16/07/22 9:43,Trader 3,113.39,58.0,1.0
16/07/22 9:44,Trader 2,113.16,32.0,0.0
16/07/22 9:45,Trader 3,113.94,93.0,1.0
16/07/22 9:45,Trader 4,115.2,221.0,0.0
16/07/22 9:45,Trader 3,116.41,147.0,0.0
16/07/22 9:47,Trader 2,112.67,67.0,1.0
,Trader 1,,94.0,0.0
16/07/22 9:51,Trader 1,114.52,101.0,0.0
16/07/22 9:54,Trader 1,113.78,101.0,1.0
16/07/22 9:54,Trader 2,,57.0,0.0
16/07/22 9:57,Trader 4,116.76,,1.0
16/07/22 9:59,Trader 4,115.3,,0.0
16/07/22 9:59,Trader 4,117.01,217.0,1.0
16/07/22 10:01,Trader 4,115.57,194.0,1.0
16/07/22 10:05,Trader 2,112.77,46.0,1.0
16/07/22 10:08,Trader 2,113.46,63.0,1.0
16/07/22 10:09,Trader 4,116.42,181.0,0.0
16/07/22 10:12,Trader 4,116.72,215.0,0.0
16/07/22 10:13,Trader 3,115.91,141.0,
16/07/22 10:13,Trader 3,115.1,110.0,0.0
,Trader 4,116.22,214.0,0.0
16/07/22 10:15,Trader 3,114.14,149.0,1.0
16/07/22 10:17,,114.94,101.0,
16/07/22 10:17,Trader 4,118.06,214.0,0.0
16/07/22 10:24,Trader 3,114.32,152.0,0.0
16/07/22 10:26,Trader 4,116.97,179.0,0.0
16/07/22 10:26,Trader 3,115.89,202.0,0.0
16/07/22 10:28,Trader 2,110.35,46.0,0.0
16/07/22 10:29,Trader 1,115.39,81.0,0.0
,Trader 4,117.57,172.0,0.0
16/07/22 10:35,Trader 2,111.25,43.0,1.0
16/07/22 10:37,Trader 4,113.38,202.0,0.0
16/07/22 10:40,Trader 2,111.06,62.0,0.0
16/07/22 10:41,Trader 1,115.73,97.0,0.0
16/07/22 10:41,Trader 3,115.28,152.0,1.0
16/07/22 10:48,Trader 2,110.56,56.0,
16/07/22 10:49,Trader 1,115.97,94.0,0.0
16/07/22 10:51,Trader 2,110.14,54.0,1.0
16/07/22 10:53,Trader 3,116.78,89.0,1.0
16/07/22 10:55,Trader 3,114.72,100.0,0.0
16/07/22 10:57,Trader 4,114.85,190.0,0.0
16/07/22 10:58,Trader 2,111.63,73.0,1.0
,Trader 2,113.36,,1.0
16/07/22 11:01,Trader 4,114.83,198.0,0.0
16/07/22 11:02,Trader 1,115.47,119.0,0.0
,,112.26,,
16/07/22 11:04,Trader 1,114.4,116.0,0.0
16/07/22 11:06,Trader 4,116.19,,0.0
,Trader 4,114.6,226.0,0.0
16/07/22 11:11,Trader 2,111.29,,
16/07/22 11:12,Trader 4,116.42,248.0,1.0
16/07/22 11:13,Trader 1,114.33,112.0,
16/07/22 11:14,Trader 2,109.62,38.0,0.0
16/07/22 11:16,Trader 2,112.15,59.0,1.0
16/07/22 11:18,Trader 1,113.9,89.0,1.0
16/07/22 11:19,Trader 1,115.6,61.0,0.0
16/07/22 11:21,Trader 4,115.45,208.0,0.0
16/07/22 11:22,Trader 3,114.9,158.0,1.0
16/07/22 11:23,Trader 4,116.89,194.0,0.0
16/07/22 11:27,Trader 4,115.48,197.0,0.0
16/07/22 11:30,Trader 3,112.74,138.0,1.0
16/07/22 11:31,Trader 1,116.95,46.0,0.0
16/07/22 11:34,Trader 3,114.84,124.0,0.0
16/07/22 11:35,Trader 1,114.73,79.0,0.0
16/07/22 11:36,Trader 3,114.53,169.0,1.0
16/07/22 11:37,Trader 1,115.75,121.0,0.0
16/07/22 11:37,Trader 1,116.17,89.0,0.0
,Trader 3,114.83,175.0,1.0
16/07/22 11:39,Trader 2,112.77,63.0,1.0
16/07/22 11:40,Trader 3,114.51,110.0,1.0
16/07/22 11:42,,115.37,63.0,0.0
16/07/22 11:46,Trader 2,111.41,59.0,0.0
16/07/22 11:48,Trader 2,111.98,38.0,1.0
16/07/22 11:50,Trader 4,115.3,180.0,0.0
16/07/22 11:50,Trader 3,115.87,151.0,0.0
16/07/22 11:52,Trader 3,115.27,134.0,1.0
16/07/22 11:53,Trader 3,115.26,154.0,0.0
16/07/22 11:57,Trader 3,114.14,173.0,1.0
16/07/22 11:59,Trader 1,115.27,129.0,0.0
16/07/22 12:01,Trader 2,111.99,72.0,0.0
16/07/22 12:01,Trader 4,116.71,200.0,0.0
16/07/22 12:02,Trader 3,114.5,96.0,1.0
16/07/22 12:02,Trader 4,116.82,177.0,
16/07/22 12:06,Trader 4,115.45,195.0,0.0
16/07/22 12:08,Trader 1,115.44,81.0,1.0
16/07/22 12:12,Trader 4,116.36,193.0,0.0
16/07/22 12:13,Trader 3,113.73,123.0,1.0
16/07/22 12:15,Trader 4,116.62,197.0,0.0
,Trader 3,116.02,181.0,1.0
,Trader 2,112.18,51.0,1.0
16/07/22 12:18,Trader 2,115.53,39.0,0.0
16/07/22 12:19,Trader 2,115.68,67.0,0.0
16/07/22 12:21,Trader 1,115.75,125.0,0.0
16/07/22 12:22,Trader 1,115.97,135.0,0.0
16/07/22 12:22,Trader 4,116.59,225.0,0.0
16/07/22 12:24,Trader 3,114.7,179.0,1.0
16/07/22 12:25,Trader 1,115.7,122.0,0.0
16/07/22 12:27,Trader 3,115.14,,0.0
16/07/22 12:29,Trader 4,114.11,237.0,0.0
16/07/22 12:30,Trader 3,115.82,121.0,1.0
16/07/22 12:33,Trader 3,114.48,61.0,1.0
16/07/22 12:35,Trader 2,112.32,23.0,1.0
16/07/22 12:35,Trader 1,115.62,113.0,0.0
16/07/22 12:37,Trader 2,111.39,37.0,
16/07/22 12:46,Trader 1,115.46,111.0,0.0
16/07/22 12:49,Trader 3,114.2,112.0,1.0
16/07/22 12:58,Trader 1,114.52,64.0,0.0
16/07/22 12:59,Trader 4,116.0,185.0,0.0
16/07/22 12:59,Trader 3,115.27,82.0,1.0
16/07/22 13:01,Trader 1,115.22,142.0,0.0
16/07/22 13:02,Trader 3,113.32,83.0,1.0
16/07/22 13:03,Trader 1,116.04,124.0,0.0
16/07/22 13:04,Trader 2,113.79,49.0,0.0
16/07/22 13:04,Trader 1,116.44,87.0,0.0
16/07/22 13:05,Trader 3,115.32,96.0,0.0
16/07/22 13:05,Trader 3,115.18,,1.0
16/07/22 13:07,Trader 2,111.57,29.0,0.0
16/07/22 13:07,Trader 2,113.62,64.0,
16/07/22 13:07,Trader 3,115.26,142.0,0.0
,Trader 3,117.41,147.0,1.0
16/07/22 13:10,Trader 1,,,
16/07/22 13:10,Trader 3,115.42,119.0,1.0
16/07/22 13:11,Trader 2,111.93,58.0,1.0
16/07/22 13:15,Trader 1,116.44,100.0,1.0
16/07/22 13:16,Trader 4,114.19,211.0,0.0
16/07/22 13:17,Trader 2,112.72,59.0,0.0
16/07/22 13:19,Trader 4,117.5,184.0,
16/07/22 13:22,Trader 3,115.99,130.0,0.0
16/07/22 13:26,Trader 1,116.24,,0.0
16/07/22 13:26,Trader 1,114.98,86.0,0.0
16/07/22 13:27,Trader 3,114.42,136.0,1.0
16/07/22 13:34,Trader 2,111.78,59.0,0.0
16/07/22 13:34,Trader 1,115.89,120.0,0.0
16/07/22 13:35,,113.8,40.0,0.0
16/07/22 13:37,Trader 3,,95.0,1.0
16/07/22 13:37,Trader 1,117.33,105.0,0.0
16/07/22 13:37,Trader 3,114.34,88.0,1.0
16/07/22 13:41,Trader 2,111.13,35.0,0.0
16/07/22 13:42,Trader 2,111.59,49.0,1.0
16/07/22 13:43,Trader 2,112.56,49.0,0.0
16/07/22 13:45,Trader 2,111.88,51.0,
16/07/22 13:47,Trader 1,114.6,87.0,0.0
16/07/22 13:52,Trader 2,111.45,50.0,1.0
16/07/22 13:53,Trader 3,114.36,28.0,1.0
16/07/22 13:54,Trader 1,,102.0,0.0
16/07/22 13:54,Trader 2,111.41,53.0,1.0
16/07/22 13:54,,,97.0,1.0
,Trader 4,116.93,197.0,0.0
16/07/22 14:01,Trader 4,117.35,209.0,0.0
16/07/22 14:01,Trader 3,114.06,157.0,1.0
16/07/22 14:02,Trader 4,116.08,202.0,0.0
,Trader 3,116.28,167.0,0.0
16/07/22 14:08,Trader 2,111.71,57.0,0.0
16/07/22 14:10,Trader 2,112.62,55.0,0.0
16/07/22 14:13,Trader 3,115.37,68.0,1.0
16/07/22 14:21,Trader 2,111.97,,1.0
16/07/22 14:22,Trader 2,111.63,53.0,1.0
16/07/22 14:22,Trader 2,112.05,63.0,1.0
16/07/22 14:26,Trader 1,114.46,60.0,0.0
16/07/22 14:26,Trader 3,115.82,165.0,1.0
16/07/22 14:27,,113.85,44.0,0.0
16/07/22 14:29,Trader 1,113.46,105.0,1.0
16/07/22 14:30,Trader 3,115.24,119.0,1.0
16/07/22 14:35,Trader 3,114.45,101.0,1.0
16/07/22 14:37,Trader 4,116.99,182.0,0.0
16/07/22 14:40,Trader 2,110.84,57.0,0.0
16/07/22 14:44,Trader 4,117.24,198.0,0.0
16/07/22 14:44,Trader 2,111.33,59.0,0.0
16/07/22 14:44,Trader 3,114.69,130.0,1.0
16/07/22 14:47,Trader 2,114.44,47.0,1.0
16/07/22 14:50,Trader 4,115.45,211.0,0.0
16/07/22 14:52,Trader 1,115.72,114.0,1.0
16/07/22 14:54,Trader 3,116.03,120.0,1.0
16/07/22 14:58,,111.29,50.0,0.0
16/07/22 14:58,Trader 2,112.99,45.0,1.0
16/07/22 14:58,Trader 3,114.08,117.0,0.0
16/07/22 14:58,Trader 3,114.64,117.0,1.0
16/07/22 14:58,Trader 1,113.93,86.0,0.0
16/07/22 15:00,Trader 4,115.97,196.0,0.0
,Trader 4,,170.0,0.0
16/07/22 15:07,Trader 2,111.36,54.0,0.0
16/07/22 15:10,Trader 4,115.85,186.0,1.0
16/07/22 15:12,Trader 3,114.36,102.0,1.0
16/07/22 15:14,Trader 3,114.61,164.0,1.0
16/07/22 15:16,,113.84,170.0,
16/07/22 15:16,Trader 1,116.59,87.0,1.0
16/07/22 15:18,Trader 3,114.55,107.0,1.0
16/07/22 15:20,Trader 3,115.11,50.0,1.0
16/07/22 15:25,Trader 1,114.24,99.0,0.0
16/07/22 15:27,Trader 3,114.28,121.0,0.0
17/07/22 9:15,Trader 2,113.59,52.0,0.0
17/07/22 9:19,Trader 1,115.31,113.0,1.0
,Trader 4,115.82,201.0,
17/07/22 9:21,Trader 4,114.75,152.0,0.0
17/07/22 9:21,Trader 3,114.44,95.0,1.0
17/07/22 9:25,Trader 4,116.34,197.0,0.0
17/07/22 9:28,Trader 4,115.66,,0.0
17/07/22 9:29,Trader 2,110.81,54.0,0.0
17/07/22 9:30,Trader 3,116.45,106.0,0.0
17/07/22 9:32,Trader 3,116.32,,1.0
17/07/22 9:37,Trader 1,114.48,117.0,0.0
17/07/22 9:37,Trader 3,114.53,,0.0
17/07/22 9:38,Trader 1,115.6,82.0,
17/07/22 9:42,Trader 4,115.94,210.0,1.0
17/07/22 9:44,Trader 4,115.09,140.0,0.0
17/07/22 9:45,Trader 3,114.57,109.0,1.0
17/07/22 9:45,Trader 3,115.74,120.0,1.0
17/07/22 9:45,Trader 3,113.24,72.0,0.0
17/07/22 9:49,Trader 1,115.96,130.0,1.0
17/07/22 9:57,Trader 2,112.3,49.0,0.0
17/07/22 9:58,Trader 1,113.58,120.0,0.0
17/07/22 9:58,,111.45,47.0,0.0
17/07/22 10:01,Trader 4,115.93,198.0,1.0
17/07/22 10:02,Trader 2,,56.0,1.0
17/07/22 10:07,Trader 1,114.94,,0.0
17/07/22 10:07,Trader 2,113.83,45.0,1.0
17/07/22 10:08,Trader 4,114.37,206.0,0.0
17/07/22 10:08,Trader 2,114.03,68.0,1.0
17/07/22 10:12,Trader 3,115.98,133.0,1.0
17/07/22 10:14,Trader 3,113.77,28.0,
17/07/22 10:22,Trader 2,111.81,45.0,0.0
,Trader 3,113.81,53.0,1.0
17/07/22 10:24,Trader 4,116.25,208.0,0.0
17/07/22 10:25,Trader 3,114.1,77.0,0.0
17/07/22 10:29,Trader 2,113.13,60.0,0.0
17/07/22 10:30,Trader 3,114.61,169.0,1.0
17/07/22 10:33,Trader 2,112.14,35.0,1.0
17/07/22 10:33,Trader 4,116.65,162.0,1.0
17/07/22 10:34,Trader 4,117.78,236.0,0.0
17/07/22 10:36,Trader 4,117.31,224.0,0.0
17/07/22 10:38,Trader 2,112.7,74.0,0.0
,Trader 2,112.11,32.0,0.0
17/07/22 10:40,Trader 1,114.85,92.0,1.0
17/07/22 10:41,Trader 1,115.84,88.0,0.0
17/07/22 10:43,Trader 1,115.76,127.0,1.0
17/07/22 10:46,Trader 2,111.48,52.0,0.0
17/07/22 10:46,Trader 4,115.67,180.0,1.0
17/07/22 10:47,Trader 2,112.38,54.0,1.0
17/07/22 10:47,Trader 2,113.2,30.0,0.0
17/07/22 10:48,Trader 1,115.24,106.0,0.0
17/07/22 10:48,Trader 2,111.16,46.0,1.0
17/07/22 10:53,Trader 2,112.72,63.0,0.0
17/07/22 10:53,Trader 3,115.16,184.0,0.0
17/07/22 10:54,Trader 2,112.86,42.0,1.0
17/07/22 10:55,Trader 4,117.29,201.0,0.0
17/07/22 10:56,Trader 4,117.08,,0.0
17/07/22 11:02,Trader 4,117.43,183.0,0.0
17/07/22 11:05,Trader 1,115.14,92.0,0.0
17/07/22 11:09,Trader 2,113.43,40.0,1.0
17/07/22 11:10,Trader 3,114.42,166.0,1.0
17/07/22 11:13,Trader 3,115.42,121.0,0.0
,Trader 1,115.23,95.0,1.0
,Trader 3,113.99,178.0,1.0
17/07/22 11:20,Trader 4,115.24,212.0,1.0
17/07/22 11:22,Trader 3,,145.0,0.0
17/07/22 11:26,Trader 3,112.09,36.0,1.0
17/07/22 11:30,Trader 2,115.86,50.0,1.0
17/07/22 11:32,Trader 3,115.7,61.0,1.0
17/07/22 11:33,,,115.0,1.0
17/07/22 11:33,Trader 3,114.46,120.0,1.0
17/07/22 11:35,Trader 3,114.33,111.0,1.0
17/07/22 11:36,Trader 4,115.86,217.0,0.0
17/07/22 11:36,Trader 3,115.97,155.0,0.0
17/07/22 11:36,Trader 2,112.37,62.0,0.0
17/07/22 11:37,Trader 2,112.54,48.0,1.0
17/07/22 11:39,Trader 1,117.17,87.0,0.0
17/07/22 11:43,Trader 1,114.82,43.0,1.0
17/07/22 11:43,Trader 1,116.01,102.0,1.0
17/07/22 11:44,Trader 2,111.61,50.0,0.0
17/07/22 11:46,Trader 3,114.74,172.0,1.0
17/07/22 11:50,Trader 4,,213.0,0.0
17/07/22 11:50,Trader 2,111.97,36.0,0.0
17/07/22 11:54,Trader 2,112.25,57.0,0.0
17/07/22 11:56,Trader 4,113.73,191.0,0.0
17/07/22 11:56,Trader 3,114.21,22.0,0.0
17/07/22 11:57,Trader 4,116.43,207.0,1.0
17/07/22 11:59,Trader 2,113.86,36.0,1.0
17/07/22 12:00,Trader 4,114.42,178.0,0.0
17/07/22 12:02,Trader 1,116.36,104.0,0.0
17/07/22 12:10,Trader 1,115.15,74.0,
17/07/22 12:12,Trader 4,118.88,260.0,0.0
17/07/22 12:14,Trader 1,114.26,103.0,0.0
17/07/22 12:15,Trader 2,112.36,49.0,0.0
17/07/22 12:16,Trader 1,115.68,119.0,1.0
17/07/22 12:16,Trader 4,115.04,189.0,0.0
17/07/22 12:19,Trader 4,116.22,177.0,0.0
17/07/22 12:22,Trader 2,112.06,41.0,1.0
17/07/22 12:22,Trader 2,111.9,59.0,0.0
17/07/22 12:23,Trader 4,,177.0,0.0
17/07/22 12:24,Trader 4,115.88,222.0,0.0
,Trader 3,115.01,146.0,1.0
17/07/22 12:28,Trader 1,114.13,77.0,0.0
17/07/22 12:29,Trader 3,114.21,100.0,1.0
,Trader 1,116.48,58.0,0.0
17/07/22 12:33,Trader 2,111.91,53.0,
17/07/22 12:34,Trader 4,117.13,246.0,0.0
17/07/22 12:35,Trader 2,113.51,56.0,0.0
17/07/22 12:37,Trader 3,114.1,125.0,1.0
17/07/22 12:40,Trader 3,115.95,75.0,1.0
17/07/22 12:41,Trader 2,112.96,41.0,1.0
17/07/22 12:44,Trader 3,115.11,148.0,1.0
17/07/22 12:44,Trader 1,115.94,80.0,
17/07/22 12:48,Trader 1,114.05,103.0,0.0
17/07/22 12:49,Trader 3,114.83,96.0,1.0
17/07/22 12:50,,,120.0,0.0
17/07/22 12:51,Trader 2,,58.0,1.0
17/07/22 12:53,,114.12,44.0,0.0
17/07/22 12:53,Trader 1,115.05,85.0,0.0
17/07/22 12:57,Trader 1,114.88,108.0,0.0
17/07/22 12:58,Trader 4,115.5,222.0,0.0
17/07/22 13:03,Trader 2,,65.0,0.0
17/07/22 13:08,Trader 4,117.23,159.0,0.0
17/07/22 13:08,Trader 1,115.89,89.0,1.0
17/07/22 13:10,Trader 3,114.88,65.0,
17/07/22 13:12,Trader 3,115.01,82.0,0.0
17/07/22 13:14,Trader 3,114.15,153.0,1.0
17/07/22 13:17,Trader 1,116.12,124.0,0.0
17/07/22 13:18,Trader 1,115.04,107.0,0.0
17/07/22 13:19,Trader 2,112.59,40.0,0.0
17/07/22 13:20,Trader 4,116.39,198.0,0.0
17/07/22 13:21,Trader 2,111.5,59.0,0.0
17/07/22 13:21,Trader 4,116.2,,0.0
17/07/22 13:22,Trader 1,115.56,103.0,0.0
17/07/22 13:24,Trader 1,116.85,95.0,0.0
17/07/22 13:25,Trader 2,112.48,63.0,1.0
17/07/22 13:30,Trader 2,113.55,46.0,
17/07/22 13:32,Trader 4,116.06,191.0,0.0
17/07/22 13:32,Trader 3,114.51,100.0,1.0
17/07/22 13:34,Trader 1,115.75,108.0,0.0
17/07/22 13:35,Trader 2,111.95,63.0,0.0
17/07/22 13:35,Trader 4,116.8,211.0,0.0
17/07/22 13:36,Trader 4,117.64,184.0,0.0
17/07/22 13:38,Trader 2,,55.0,0.0
17/07/22 13:39,Trader 3,116.42,74.0,1.0
17/07/22 13:41,Trader 2,113.26,47.0,1.0
17/07/22 13:42,Trader 4,117.78,181.0,0.0
17/07/22 13:43,Trader 4,115.87,208.0,0.0
17/07/22 13:44,Trader 2,114.8,49.0,0.0
17/07/22 13:44,Trader 2,111.17,42.0,
,Trader 2,111.22,54.0,0.0
17/07/22 13:46,Trader 2,112.77,,1.0
17/07/22 13:51,Trader 3,115.04,131.0,1.0
17/07/22 13:54,Trader 2,111.66,53.0,1.0
17/07/22 13:58,Trader 4,116.12,261.0,
,Trader 2,111.14,70.0,1.0
17/07/22 14:00,Trader 2,112.33,33.0,0.0
17/07/22 14:01,Trader 3,114.24,70.0,1.0
17/07/22 14:03,Trader 1,116.1,91.0,1.0
17/07/22 14:03,,112.27,64.0,0.0
17/07/22 14:04,Trader 3,114.01,82.0,
,Trader 1,115.38,,0.0
17/07/22 14:07,Trader 4,115.64,211.0,1.0
17/07/22 14:08,Trader 1,114.79,130.0,1.0
17/07/22 14:08,Trader 1,115.28,,0.0
17/07/22 14:10,Trader 2,111.73,49.0,1.0
17/07/22 14:14,,,61.0,1.0
17/07/22 14:16,Trader 2,113.46,66.0,1.0
17/07/22 14:16,Trader 4,116.39,187.0,0.0
17/07/22 14:16,Trader 1,114.38,105.0,0.0
17/07/22 14:24,Trader 3,115.92,121.0,1.0
17/07/22 14:27,Trader 1,116.41,124.0,0.0
17/07/22 14:27,Trader 3,115.89,146.0,1.0
17/07/22 14:30,Trader 2,112.09,50.0,
17/07/22 14:31,Trader 1,114.68,93.0,0.0
17/07/22 14:33,Trader 2,111.33,39.0,0.0
17/07/22 14:37,Trader 2,112.62,39.0,0.0
17/07/22 14:37,Trader 4,116.61,197.0,1.0
17/07/22 14:38,Trader 1,117.24,114.0,0.0
17/07/22 14:46,Trader 1,,87.0,0.0
17/07/22 14:48,Trader 2,114.27,44.0,1.0
17/07/22 14:55,Trader 4,116.79,258.0,0.0
17/07/22 14:55,Trader 3,114.17,201.0,0.0
,Trader 3,114.55,123.0,1.0
17/07/22 14:59,Trader 1,115.2,89.0,0.0
17/07/22 15:02,Trader 4,114.93,199.0,1.0
17/07/22 15:04,Trader 4,113.65,203.0,0.0
17/07/22 15:05,,,145.0,0.0
17/07/22 15:07,Trader 3,114.05,135.0,0.0
17/07/22 15:09,Trader 2,111.44,31.0,1.0
,Trader 3,113.57,65.0,1.0
17/07/22 15:13,,115.32,216.0,0.0
17/07/22 15:13,Trader 4,115.08,181.0,0.0
17/07/22 15:13,Trader 1,115.08,,1.0
17/07/22 15:16,Trader 3,114.33,,1.0
17/07/22 15:16,Trader 3,114.22,84.0,1.0
17/07/22 15:16,Trader 2,,37.0,
17/07/22 15:17,Trader 4,116.96,218.0,0.0
17/07/22 15:18,Trader 2,109.93,55.0,0.0
17/07/22 15:18,Trader 3,112.73,142.0,0.0
17/07/22 15:24,Trader 3,,117.0,1.0
18/07/22 9:16,Trader 2,112.57,74.0,0.0
18/07/22 9:18,Trader 3,116.0,,1.0
18/07/22 9:20,Trader 1,115.38,113.0,1.0
18/07/22 9:23,Trader 3,114.21,111.0,0.0
18/07/22 9:24,Trader 3,114.02,103.0,1.0
18/07/22 9:24,Trader 3,,102.0,1.0
18/07/22 9:26,Trader 1,114.0,91.0,1.0
18/07/22 9:26,Trader 1,114.02,92.0,
18/07/22 9:26,Trader 3,117.05,111.0,1.0
18/07/22 9:26,Trader 4,,200.0,0.0
18/07/22 9:28,Trader 1,117.21,111.0,0.0
18/07/22 9:28,Trader 2,113.43,49.0,1.0
