,date_time,buyer,price,volume,liquidity_taker
2890,2022-07-15 11:47:52,Trader 2,113.11,54,1
2891,2022-07-15 11:49:34,Trader 3,116.12,22,1
2892,2022-07-15 11:54:05,Trader 1,114.37,116,1
2893,2022-07-15 11:59:50,Trader 3,115.45,47,1
2894,2022-07-15 12:03:54,Trader 3,115.64,165,1
2895,2022-07-15 12:05:41,Trader 3,116.24,67,1
2896,2022-07-15 12:05:56,Trader 1,114.01,96,1
2897,2022-07-15 12:10:36,Trader 3,114.89,114,0
2898,2022-07-15 12:10:41,Trader 3,113.65,132,1
2899,2022-07-15 12:13:15,Trader 4,116.11,204,0
2900,2022-07-15 12:14:59,Trader 2,112.88,64,0
2901,2022-07-15 12:15:56,Trader 3,112.34,113,1
2902,2022-07-15 12:20:37,Trader 4,117.36,191,0
2903,2022-07-15 12:21:03,Trader 2,111.91,43,0
2904,2022-07-15 12:21:46,Trader 1,116.05,101,1
2905,2022-07-15 12:22:23,Trader 1,114.73,111,1
2906,2022-07-15 12:27:58,Trader 3,114.83,72,1
2907,2022-07-15 12:28:10,Trader 4,115.63,198,0
2908,2022-07-15 12:29:06,Trader 1,117.11,104,1
2909,2022-07-15 12:30:46,Trader 2,112.67,62,1
2910,2022-07-15 12:31:58,Trader 2,112.28,66,0
2911,2022-07-15 12:36:24,Trader 4,114.43,226,1
2912,2022-07-15 12:39:10,Trader 4,116.8,157,0
2913,2022-07-15 12:41:10,Trader 4,118.84,193,0
2914,2022-07-15 12:41:25,Trader 3,113.86,118,0
2915,2022-07-15 12:42:45,Trader 3,113.68,114,1
2916,2022-07-15 12:43:54,Trader 3,114.38,154,1
2917,2022-07-15 12:44:48,Trader 1,114.87,109,0
2918,2022-07-15 12:46:34,Trader 4,116.33,210,0
2919,2022-07-15 12:46:50,Trader 4,115.59,210,1
2920,2022-07-15 12:47:02,Trader 2,111.95,57,0
2921,2022-07-15 12:48:15,Trader 2,110.61,46,0
2922,2022-07-15 12:48:22,Trader 3,115.89,112,0
2923,2022-07-15 12:49:25,Trader 3,114.73,83,0
2924,2022-07-15 12:51:57,Trader 2,113.3,56,1
2925,2022-07-15 12:52:04,Trader 1,115.7,119,0
2926,2022-07-15 12:53:11,Trader 3,115.75,108,1
2927,2022-07-15 12:53:28,Trader 3,115.52,180,1
2928,2022-07-15 12:55:47,Trader 2,112.94,42,1
2929,2022-07-15 12:56:16,Trader 3,115.32,74,0
2930,2022-07-15 13:02:49,Trader 4,116.45,217,0
2931,2022-07-15 13:04:52,Trader 2,111.4,64,1
2932,2022-07-15 13:09:47,Trader 4,114.8,234,0
2933,2022-07-15 13:16:15,Trader 4,116.86,200,0
2934,2022-07-15 13:16:27,Trader 3,115.78,127,1
2935,2022-07-15 13:17:06,Trader 2,112.23,46,0
2936,2022-07-15 13:20:47,Trader 2,113.03,50,0
2937,2022-07-15 13:23:31,Trader 1,116.46,120,0
2938,2022-07-15 13:24:37,Trader 1,114.7,120,0
2939,2022-07-15 13:26:05,Trader 1,113.99,97,0
2940,2022-07-15 13:32:02,Trader 3,114.57,132,1
2941,2022-07-15 13:32:53,Trader 2,112.28,58,0
2942,2022-07-15 13:38:34,Trader 2,111.92,45,0
2943,2022-07-15 13:41:19,Trader 4,117.4,166,1
2944,2022-07-15 13:46:18,Trader 1,115.42,111,0
2945,2022-07-15 13:46:22,Trader 1,115.89,98,0
2946,2022-07-15 13:47:03,Trader 1,115.89,151,1
2947,2022-07-15 13:50:02,Trader 4,116.58,186,1
2948,2022-07-15 13:50:23,Trader 3,114.56,125,1
2949,2022-07-15 13:52:11,Trader 4,116.08,239,0
2950,2022-07-15 13:53:23,Trader 1,115.84,106,0
2951,2022-07-15 13:54:45,Trader 3,114.76,123,1
2952,2022-07-15 13:54:56,Trader 1,116.6,141,1
2953,2022-07-15 13:55:24,Trader 2,112.42,37,0
2954,2022-07-15 13:56:09,Trader 2,112.37,34,0
2955,2022-07-15 13:57:57,Trader 3,114.1,170,1
2956,2022-07-15 14:00:49,Trader 2,114.05,51,0
2957,2022-07-15 14:02:22,Trader 2,111.04,54,0
2958,2022-07-15 14:03:18,Trader 1,115.91,118,0
2959,2022-07-15 14:04:01,Trader 4,115.57,198,0
2960,2022-07-15 14:05:20,Trader 4,116.21,245,0
2961,2022-07-15 14:06:03,Trader 4,115.48,203,0
2962,2022-07-15 14:06:47,Trader 2,111.28,51,1
2963,2022-07-15 14:08:18,Trader 3,114.17,74,0
2964,2022-07-15 14:11:04,Trader 1,115.62,101,0
2965,2022-07-15 14:18:02,Trader 1,115.19,90,1
2966,2022-07-15 14:21:06,Trader 4,115.46,214,0
2967,2022-07-15 14:25:20,Trader 3,115.86,91,1
2968,2022-07-15 14:25:56,Trader 4,116.05,180,0
2969,2022-07-15 14:26:05,Trader 2,110.63,57,0
2970,2022-07-15 14:26:39,Trader 1,115.1,81,0
2971,2022-07-15 14:29:03,Trader 4,115.72,270,0
2972,2022-07-15 14:32:49,Trader 4,115.45,196,0
2973,2022-07-15 14:35:44,Trader 3,115.73,121,1
2974,2022-07-15 14:36:25,Trader 4,115.07,134,0
2975,2022-07-15 14:36:50,Trader 1,115.67,145,1
2976,2022-07-15 14:37:18,Trader 4,116.92,197,0
2977,2022-07-15 14:38:41,Trader 1,114.79,110,0
2978,2022-07-15 14:39:29,Trader 4,116.1,241,0
2979,2022-07-15 14:46:04,Trader 3,115.77,142,1
2980,2022-07-15 14:46:59,Trader 1,114.44,101,0
2981,2022-07-15 14:54:02,Trader 4,115.14,204,1
2982,2022-07-15 14:54:02,Trader 2,113.58,79,1
2983,2022-07-15 14:56:02,Trader 3,115.08,177,1
2984,2022-07-15 15:02:28,Trader 2,113.0,59,0
2985,2022-07-15 15:06:51,Trader 4,114.19,181,0
2986,2022-07-15 15:08:07,Trader 4,115.33,187,0
2987,2022-07-15 15:08:14,Trader 4,117.23,202,0
2988,2022-07-15 15:10:51,Trader 1,117.91,116,0
2989,2022-07-15 15:11:29,Trader 4,114.38,219,1
2990,2022-07-15 15:11:56,Trader 2,113.35,39,1
2991,2022-07-15 15:16:36,Trader 2,110.48,39,1
2992,2022-07-15 15:18:31,Trader 4,116.26,186,0
2993,2022-07-15 15:19:08,Trader 2,111.47,55,1
2994,2022-07-15 15:21:55,Trader 4,113.7,238,0
2995,2022-07-15 15:22:37,Trader 3,115.61,100,1
2996,2022-07-15 15:23:40,Trader 4,116.57,223,0
2997,2022-07-15 15:23:47,Trader 3,114.08,195,1
2998,2022-07-15 15:24:04,Trader 3,113.35,105,0
2999,2022-07-15 15:29:17,Trader 2,111.61,61,0
3000,2022-07-16 09:20:35,Trader 2,112.98,49,0
3001,2022-07-16 09:21:40,Trader 1,116.41,90,0
3002,2022-07-16 09:22:18,Trader 4,116.1,231,0
3003,2022-07-16 09:26:48,Trader 4,117.02,245,1
3004,2022-07-16 09:27:39,Trader 3,113.55,70,0
3005,2022-07-16 09:28:05,Trader 4,116.37,195,1
3006,2022-07-16 09:28:44,Trader 4,115.33,192,0
3007,2022-07-16 09:35:51,Trader 4,117.15,212,0
3008,2022-07-16 09:39:46,Trader 4,116.03,193,0
3009,2022-07-16 09:42:39,Trader 2,112.68,31,1
3010,2022-07-16 09:43:46,Trader 3,113.39,58,1
3011,2022-07-16 09:44:24,Trader 2,113.16,32,0
3012,2022-07-16 09:45:04,Trader 3,113.94,93,1
3013,2022-07-16 09:45:08,Trader 4,115.2,221,0
3014,2022-07-16 09:45:44,Trader 3,116.41,147,0
3015,2022-07-16 09:47:44,Trader 2,112.67,67,1
3016,2022-07-16 09:47:51,Trader 1,114.06,94,0
3017,2022-07-16 09:51:25,Trader 1,114.52,101,0
3018,2022-07-16 09:54:07,Trader 1,113.78,101,1
3019,2022-07-16 09:54:25,Trader 2,111.64,57,0
3020,2022-07-16 09:57:22,Trader 4,116.76,209,1
3021,2022-07-16 09:59:10,Trader 4,115.3,240,0
3022,2022-07-16 09:59:38,Trader 4,117.01,217,1
3023,2022-07-16 10:01:50,Trader 4,115.57,194,1
3024,2022-07-16 10:05:10,Trader 2,112.77,46,1
3025,2022-07-16 10:08:08,Trader 2,113.46,63,1
3026,2022-07-16 10:09:28,Trader 4,116.42,181,0
3027,2022-07-16 10:12:30,Trader 4,116.72,215,0
3028,2022-07-16 10:13:01,Trader 3,115.91,141,1
3029,2022-07-16 10:13:44,Trader 3,115.1,110,0
3030,2022-07-16 10:13:52,Trader 4,116.22,214,0
3031,2022-07-16 10:15:35,Trader 3,114.14,149,1
3032,2022-07-16 10:17:23,Trader 3,114.94,101,1
3033,2022-07-16 10:17:41,Trader 4,118.06,214,0
3034,2022-07-16 10:24:44,Trader 3,114.32,152,0
3035,2022-07-16 10:26:21,Trader 4,116.97,179,0
3036,2022-07-16 10:26:22,Trader 3,115.89,202,0
3037,2022-07-16 10:28:28,Trader 2,110.35,46,0
3038,2022-07-16 10:29:27,Trader 1,115.39,81,0
3039,2022-07-16 10:33:20,Trader 4,117.57,172,0
3040,2022-07-16 10:35:55,Trader 2,111.25,43,1
3041,2022-07-16 10:37:18,Trader 4,113.38,202,0
3042,2022-07-16 10:40:24,Trader 2,111.06,62,0
3043,2022-07-16 10:41:00,Trader 1,115.73,97,0
3044,2022-07-16 10:41:37,Trader 3,115.28,152,1
3045,2022-07-16 10:48:08,Trader 2,110.56,56,0
3046,2022-07-16 10:49:03,Trader 1,115.97,94,0
3047,2022-07-16 10:51:29,Trader 2,110.14,54,1
3048,2022-07-16 10:53:20,Trader 3,116.78,89,1
3049,2022-07-16 10:55:06,Trader 3,114.72,100,0
3050,2022-07-16 10:57:20,Trader 4,114.85,190,0
3051,2022-07-16 10:58:06,Trader 2,111.63,73,1
3052,2022-07-16 10:59:15,Trader 2,113.36,48,1
3053,2022-07-16 11:01:16,Trader 4,114.83,198,0
3054,2022-07-16 11:02:39,Trader 1,115.47,119,0
3055,2022-07-16 11:03:17,Trader 2,112.26,53,0
3056,2022-07-16 11:04:58,Trader 1,114.4,116,0
3057,2022-07-16 11:06:32,Trader 4,116.19,227,0
3058,2022-07-16 11:07:48,Trader 4,114.6,226,0
3059,2022-07-16 11:11:05,Trader 2,111.29,42,0
3060,2022-07-16 11:12:44,Trader 4,116.42,248,1
3061,2022-07-16 11:13:02,Trader 1,114.33,112,1
3062,2022-07-16 11:14:23,Trader 2,109.62,38,0
3063,2022-07-16 11:16:28,Trader 2,112.15,59,1
3064,2022-07-16 11:18:00,Trader 1,113.9,89,1
3065,2022-07-16 11:19:18,Trader 1,115.6,61,0
3066,2022-07-16 11:21:28,Trader 4,115.45,208,0
3067,2022-07-16 11:22:53,Trader 3,114.9,158,1
3068,2022-07-16 11:23:17,Trader 4,116.89,194,0
3069,2022-07-16 11:27:18,Trader 4,115.48,197,0
3070,2022-07-16 11:30:41,Trader 3,112.74,138,1
3071,2022-07-16 11:31:34,Trader 1,116.95,46,0
3072,2022-07-16 11:34:06,Trader 3,114.84,124,0
3073,2022-07-16 11:35:37,Trader 1,114.73,79,0
3074,2022-07-16 11:36:43,Trader 3,114.53,169,1
3075,2022-07-16 11:37:36,Trader 1,115.75,121,0
3076,2022-07-16 11:37:49,Trader 1,116.17,89,0
3077,2022-07-16 11:38:27,Trader 3,114.83,175,1
3078,2022-07-16 11:39:38,Trader 2,112.77,63,1
3079,2022-07-16 11:40:40,Trader 3,114.51,110,1
3080,2022-07-16 11:42:57,Trader 1,115.37,63,0
3081,2022-07-16 11:46:40,Trader 2,111.41,59,0
3082,2022-07-16 11:48:06,Trader 2,111.98,38,1
3083,2022-07-16 11:50:07,Trader 4,115.3,180,0
3084,2022-07-16 11:50:59,Trader 3,115.87,151,0
3085,2022-07-16 11:52:26,Trader 3,115.27,134,1
3086,2022-07-16 11:53:51,Trader 3,115.26,154,0
3087,2022-07-16 11:57:23,Trader 3,114.14,173,1
3088,2022-07-16 11:59:08,Trader 1,115.27,129,0
3089,2022-07-16 12:01:07,Trader 2,111.99,72,0
3090,2022-07-16 12:01:23,Trader 4,116.71,200,0
3091,2022-07-16 12:02:05,Trader 3,114.5,96,1
3092,2022-07-16 12:02:11,Trader 4,116.82,177,0
3093,2022-07-16 12:06:23,Trader 4,115.45,195,0
3094,2022-07-16 12:08:34,Trader 1,115.44,81,1
3095,2022-07-16 12:12:56,Trader 4,116.36,193,0
3096,2022-07-16 12:13:17,Trader 3,113.73,123,1
3097,2022-07-16 12:15:26,Trader 4,116.62,197,0
3098,2022-07-16 12:15:39,Trader 3,116.02,181,1
3099,2022-07-16 12:18:21,Trader 2,112.18,51,1
3100,2022-07-16 12:18:27,Trader 2,115.53,39,0
3101,2022-07-16 12:19:27,Trader 2,115.68,67,0
3102,2022-07-16 12:21:41,Trader 1,115.75,125,0
3103,2022-07-16 12:22:10,Trader 1,115.97,135,0
3104,2022-07-16 12:22:28,Trader 4,116.59,225,0
3105,2022-07-16 12:24:52,Trader 3,114.7,179,1
3106,2022-07-16 12:25:12,Trader 1,115.7,122,0
3107,2022-07-16 12:27:02,Trader 3,115.14,99,0
3108,2022-07-16 12:29:08,Trader 4,114.11,237,0
3109,2022-07-16 12:30:02,Trader 3,115.82,121,1
3110,2022-07-16 12:33:47,Trader 3,114.48,61,1
3111,2022-07-16 12:35:19,Trader 2,112.32,23,1
3112,2022-07-16 12:35:25,Trader 1,115.62,113,0
3113,2022-07-16 12:37:36,Trader 2,111.39,37,0
3114,2022-07-16 12:46:09,Trader 1,115.46,111,0
3115,2022-07-16 12:49:09,Trader 3,114.2,112,1
3116,2022-07-16 12:58:19,Trader 1,114.52,64,0
3117,2022-07-16 12:59:04,Trader 4,116.0,185,0
3118,2022-07-16 12:59:42,Trader 3,115.27,82,1
3119,2022-07-16 13:01:06,Trader 1,115.22,142,0
3120,2022-07-16 13:02:01,Trader 3,113.32,83,1
3121,2022-07-16 13:03:06,Trader 1,116.04,124,0
3122,2022-07-16 13:04:31,Trader 2,113.79,49,0
3123,2022-07-16 13:04:48,Trader 1,116.44,87,0
3124,2022-07-16 13:05:38,Trader 3,115.32,96,0
3125,2022-07-16 13:05:47,Trader 3,115.18,186,1
3126,2022-07-16 13:07:02,Trader 2,111.57,29,0
3127,2022-07-16 13:07:32,Trader 2,113.62,64,1
3128,2022-07-16 13:07:51,Trader 3,115.26,142,0
3129,2022-07-16 13:08:29,Trader 3,117.41,147,1
3130,2022-07-16 13:10:25,Trader 1,114.74,113,1
3131,2022-07-16 13:10:40,Trader 3,115.42,119,1
3132,2022-07-16 13:11:46,Trader 2,111.93,58,1
3133,2022-07-16 13:15:36,Trader 1,116.44,100,1
3134,2022-07-16 13:16:40,Trader 4,114.19,211,0
3135,2022-07-16 13:17:35,Trader 2,112.72,59,0
3136,2022-07-16 13:19:19,Trader 4,117.5,184,0
3137,2022-07-16 13:22:48,Trader 3,115.99,130,0
3138,2022-07-16 13:26:04,Trader 1,116.24,68,0
3139,2022-07-16 13:26:11,Trader 1,114.98,86,0
3140,2022-07-16 13:27:49,Trader 3,114.42,136,1
3141,2022-07-16 13:34:19,Trader 2,111.78,59,0
3142,2022-07-16 13:34:33,Trader 1,115.89,120,0
3143,2022-07-16 13:35:55,Trader 2,113.8,40,0
3144,2022-07-16 13:37:24,Trader 3,114.03,95,1
3145,2022-07-16 13:37:54,Trader 1,117.33,105,0
3146,2022-07-16 13:37:56,Trader 3,114.34,88,1
3147,2022-07-16 13:41:58,Trader 2,111.13,35,0
3148,2022-07-16 13:42:39,Trader 2,111.59,49,1
3149,2022-07-16 13:43:59,Trader 2,112.56,49,0
3150,2022-07-16 13:45:00,Trader 2,111.88,51,0
3151,2022-07-16 13:47:17,Trader 1,114.6,87,0
3152,2022-07-16 13:52:15,Trader 2,111.45,50,1
3153,2022-07-16 13:53:19,Trader 3,114.36,28,1
3154,2022-07-16 13:54:02,Trader 1,116.68,102,0
3155,2022-07-16 13:54:40,Trader 2,111.41,53,1
3156,2022-07-16 13:54:54,Trader 1,115.93,97,1
3157,2022-07-16 14:00:12,Trader 4,116.93,197,0
3158,2022-07-16 14:01:45,Trader 4,117.35,209,0
3159,2022-07-16 14:01:49,Trader 3,114.06,157,1
3160,2022-07-16 14:02:08,Trader 4,116.08,202,0
3161,2022-07-16 14:03:26,Trader 3,116.28,167,0
3162,2022-07-16 14:08:05,Trader 2,111.71,57,0
3163,2022-07-16 14:10:52,Trader 2,112.62,55,0
3164,2022-07-16 14:13:20,Trader 3,115.37,68,1
3165,2022-07-16 14:21:13,Trader 2,111.97,57,1
3166,2022-07-16 14:22:26,Trader 2,111.63,53,1
3167,2022-07-16 14:22:27,Trader 2,112.05,63,1
3168,2022-07-16 14:26:52,Trader 1,114.46,60,0
3169,2022-07-16 14:26:56,Trader 3,115.82,165,1
3170,2022-07-16 14:27:39,Trader 2,113.85,44,0
3171,2022-07-16 14:29:57,Trader 1,113.46,105,1
3172,2022-07-16 14:30:13,Trader 3,115.24,119,1
3173,2022-07-16 14:35:06,Trader 3,114.45,101,1
3174,2022-07-16 14:37:05,Trader 4,116.99,182,0
3175,2022-07-16 14:40:05,Trader 2,110.84,57,0
3176,2022-07-16 14:44:29,Trader 4,117.24,198,0
3177,2022-07-16 14:44:54,Trader 2,111.33,59,0
3178,2022-07-16 14:44:57,Trader 3,114.69,130,1
3179,2022-07-16 14:47:05,Trader 2,114.44,47,1
3180,2022-07-16 14:50:24,Trader 4,115.45,211,0
3181,2022-07-16 14:52:00,Trader 1,115.72,114,1
3182,2022-07-16 14:54:15,Trader 3,116.03,120,1
3183,2022-07-16 14:58:20,Trader 2,111.29,50,0
3184,2022-07-16 14:58:30,Trader 2,112.99,45,1
3185,2022-07-16 14:58:40,Trader 3,114.08,117,0
3186,2022-07-16 14:58:42,Trader 3,114.64,117,1
3187,2022-07-16 14:58:54,Trader 1,113.93,86,0
3188,2022-07-16 15:00:44,Trader 4,115.97,196,0
3189,2022-07-16 15:03:23,Trader 4,116.56,170,0
3190,2022-07-16 15:07:44,Trader 2,111.36,54,0
3191,2022-07-16 15:10:22,Trader 4,115.85,186,1
3192,2022-07-16 15:12:19,Trader 3,114.36,102,1
3193,2022-07-16 15:14:20,Trader 3,114.61,164,1
3194,2022-07-16 15:16:29,Trader 3,113.84,170,0
3195,2022-07-16 15:16:47,Trader 1,116.59,87,1
3196,2022-07-16 15:18:09,Trader 3,114.55,107,1
3197,2022-07-16 15:20:14,Trader 3,115.11,50,1
3198,2022-07-16 15:25:49,Trader 1,114.24,99,0
3199,2022-07-16 15:27:04,Trader 3,114.28,121,0
3200,2022-07-17 09:15:22,Trader 2,113.59,52,0
3201,2022-07-17 09:19:15,Trader 1,115.31,113,1
3202,2022-07-17 09:20:52,Trader 4,115.82,201,0
3203,2022-07-17 09:21:29,Trader 4,114.75,152,0
3204,2022-07-17 09:21:47,Trader 3,114.44,95,1
3205,2022-07-17 09:25:37,Trader 4,116.34,197,0
3206,2022-07-17 09:28:24,Trader 4,115.66,178,0
3207,2022-07-17 09:29:21,Trader 2,110.81,54,0
3208,2022-07-17 09:30:03,Trader 3,116.45,106,0
3209,2022-07-17 09:32:37,Trader 3,116.32,59,1
3210,2022-07-17 09:37:08,Trader 1,114.48,117,0
3211,2022-07-17 09:37:19,Trader 3,114.53,182,0
3212,2022-07-17 09:38:08,Trader 1,115.6,82,1
3213,2022-07-17 09:42:03,Trader 4,115.94,210,1
3214,2022-07-17 09:44:42,Trader 4,115.09,140,0
3215,2022-07-17 09:45:20,Trader 3,114.57,109,1
3216,2022-07-17 09:45:55,Trader 3,115.74,120,1
3217,2022-07-17 09:45:56,Trader 3,113.24,72,0
3218,2022-07-17 09:49:14,Trader 1,115.96,130,1
3219,2022-07-17 09:57:18,Trader 2,112.3,49,0
3220,2022-07-17 09:58:30,Trader 1,113.58,120,0
3221,2022-07-17 09:58:46,Trader 2,111.45,47,0
3222,2022-07-17 10:01:09,Trader 4,115.93,198,1
3223,2022-07-17 10:02:15,Trader 2,112.14,56,1
3224,2022-07-17 10:07:37,Trader 1,114.94,104,0
3225,2022-07-17 10:07:56,Trader 2,113.83,45,1
3226,2022-07-17 10:08:32,Trader 4,114.37,206,0
3227,2022-07-17 10:08:41,Trader 2,114.03,68,1
3228,2022-07-17 10:12:20,Trader 3,115.98,133,1
3229,2022-07-17 10:14:47,Trader 3,113.77,28,1
3230,2022-07-17 10:22:04,Trader 2,111.81,45,0
3231,2022-07-17 10:23:01,Trader 3,113.81,53,1
3232,2022-07-17 10:24:42,Trader 4,116.25,208,0
3233,2022-07-17 10:25:08,Trader 3,114.1,77,0
3234,2022-07-17 10:29:58,Trader 2,113.13,60,0
3235,2022-07-17 10:30:54,Trader 3,114.61,169,1
3236,2022-07-17 10:33:01,Trader 2,112.14,35,1
3237,2022-07-17 10:33:41,Trader 4,116.65,162,1
3238,2022-07-17 10:34:24,Trader 4,117.78,236,0
3239,2022-07-17 10:36:57,Trader 4,117.31,224,0
3240,2022-07-17 10:38:17,Trader 2,112.7,74,0
3241,2022-07-17 10:39:00,Trader 2,112.11,32,0
3242,2022-07-17 10:40:13,Trader 1,114.85,92,1
3243,2022-07-17 10:41:43,Trader 1,115.84,88,0
3244,2022-07-17 10:43:21,Trader 1,115.76,127,1
3245,2022-07-17 10:46:03,Trader 2,111.48,52,0
3246,2022-07-17 10:46:21,Trader 4,115.67,180,1
3247,2022-07-17 10:47:39,Trader 2,112.38,54,1
3248,2022-07-17 10:47:55,Trader 2,113.2,30,0
3249,2022-07-17 10:48:08,Trader 1,115.24,106,0
3250,2022-07-17 10:48:10,Trader 2,111.16,46,1
3251,2022-07-17 10:53:27,Trader 2,112.72,63,0
3252,2022-07-17 10:53:46,Trader 3,115.16,184,0
3253,2022-07-17 10:54:29,Trader 2,112.86,42,1
3254,2022-07-17 10:55:52,Trader 4,117.29,201,0
3255,2022-07-17 10:56:39,Trader 4,117.08,177,0
3256,2022-07-17 11:02:00,Trader 4,117.43,183,0
3257,2022-07-17 11:05:01,Trader 1,115.14,92,0
3258,2022-07-17 11:09:49,Trader 2,113.43,40,1
3259,2022-07-17 11:10:03,Trader 3,114.42,166,1
3260,2022-07-17 11:13:51,Trader 3,115.42,121,0
3261,2022-07-17 11:16:18,Trader 1,115.23,95,1
3262,2022-07-17 11:17:03,Trader 3,113.99,178,1
3263,2022-07-17 11:20:20,Trader 4,115.24,212,1
3264,2022-07-17 11:22:39,Trader 3,116.29,145,0
3265,2022-07-17 11:26:55,Trader 3,112.09,36,1
3266,2022-07-17 11:30:24,Trader 2,115.86,50,1
3267,2022-07-17 11:32:37,Trader 3,115.7,61,1
3268,2022-07-17 11:33:17,Trader 1,114.06,115,1
3269,2022-07-17 11:33:22,Trader 3,114.46,120,1
3270,2022-07-17 11:35:27,Trader 3,114.33,111,1
3271,2022-07-17 11:36:36,Trader 4,115.86,217,0
3272,2022-07-17 11:36:46,Trader 3,115.97,155,0
3273,2022-07-17 11:36:58,Trader 2,112.37,62,0
3274,2022-07-17 11:37:01,Trader 2,112.54,48,1
3275,2022-07-17 11:39:07,Trader 1,117.17,87,0
3276,2022-07-17 11:43:40,Trader 1,114.82,43,1
3277,2022-07-17 11:43:43,Trader 1,116.01,102,1
3278,2022-07-17 11:44:04,Trader 2,111.61,50,0
3279,2022-07-17 11:46:44,Trader 3,114.74,172,1
3280,2022-07-17 11:50:22,Trader 4,115.93,213,0
3281,2022-07-17 11:50:31,Trader 2,111.97,36,0
3282,2022-07-17 11:54:25,Trader 2,112.25,57,0
3283,2022-07-17 11:56:10,Trader 4,113.73,191,0
3284,2022-07-17 11:56:17,Trader 3,114.21,22,0
3285,2022-07-17 11:57:23,Trader 4,116.43,207,1
3286,2022-07-17 11:59:31,Trader 2,113.86,36,1
3287,2022-07-17 12:00:25,Trader 4,114.42,178,0
3288,2022-07-17 12:02:55,Trader 1,116.36,104,0
3289,2022-07-17 12:10:04,Trader 1,115.15,74,1
3290,2022-07-17 12:12:50,Trader 4,118.88,260,0
3291,2022-07-17 12:14:27,Trader 1,114.26,103,0
3292,2022-07-17 12:15:32,Trader 2,112.36,49,0
3293,2022-07-17 12:16:31,Trader 1,115.68,119,1
3294,2022-07-17 12:16:56,Trader 4,115.04,189,0
3295,2022-07-17 12:19:46,Trader 4,116.22,177,0
3296,2022-07-17 12:22:00,Trader 2,112.06,41,1
3297,2022-07-17 12:22:49,Trader 2,111.9,59,0
3298,2022-07-17 12:23:01,Trader 4,118.55,177,0
3299,2022-07-17 12:24:06,Trader 4,115.88,222,0
3300,2022-07-17 12:28:33,Trader 3,115.01,146,1
3301,2022-07-17 12:28:48,Trader 1,114.13,77,0
3302,2022-07-17 12:29:35,Trader 3,114.21,100,1
3303,2022-07-17 12:30:14,Trader 1,116.48,58,0
3304,2022-07-17 12:33:30,Trader 2,111.91,53,1
3305,2022-07-17 12:34:28,Trader 4,117.13,246,0
3306,2022-07-17 12:35:16,Trader 2,113.51,56,0
3307,2022-07-17 12:37:42,Trader 3,114.1,125,1
3308,2022-07-17 12:40:40,Trader 3,115.95,75,1
3309,2022-07-17 12:41:07,Trader 2,112.96,41,1
3310,2022-07-17 12:44:24,Trader 3,115.11,148,1
3311,2022-07-17 12:44:29,Trader 1,115.94,80,0
3312,2022-07-17 12:48:09,Trader 1,114.05,103,0
3313,2022-07-17 12:49:23,Trader 3,114.83,96,1
3314,2022-07-17 12:50:33,Trader 3,115.57,120,0
3315,2022-07-17 12:51:39,Trader 2,112.07,58,1
3316,2022-07-17 12:53:25,Trader 2,114.12,44,0
3317,2022-07-17 12:53:59,Trader 1,115.05,85,0
3318,2022-07-17 12:57:25,Trader 1,114.88,108,0
3319,2022-07-17 12:58:20,Trader 4,115.5,222,0
3320,2022-07-17 13:03:12,Trader 2,113.97,65,0
3321,2022-07-17 13:08:02,Trader 4,117.23,159,0
3322,2022-07-17 13:08:44,Trader 1,115.89,89,1
3323,2022-07-17 13:10:47,Trader 3,114.88,65,1
3324,2022-07-17 13:12:48,Trader 3,115.01,82,0
3325,2022-07-17 13:14:21,Trader 3,114.15,153,1
3326,2022-07-17 13:17:19,Trader 1,116.12,124,0
3327,2022-07-17 13:18:12,Trader 1,115.04,107,0
3328,2022-07-17 13:19:28,Trader 2,112.59,40,0
3329,2022-07-17 13:20:47,Trader 4,116.39,198,0
3330,2022-07-17 13:21:38,Trader 2,111.5,59,0
3331,2022-07-17 13:21:51,Trader 4,116.2,129,0
3332,2022-07-17 13:22:00,Trader 1,115.56,103,0
3333,2022-07-17 13:24:28,Trader 1,116.85,95,0
3334,2022-07-17 13:25:49,Trader 2,112.48,63,1
3335,2022-07-17 13:30:05,Trader 2,113.55,46,1
3336,2022-07-17 13:32:04,Trader 4,116.06,191,0
3337,2022-07-17 13:32:43,Trader 3,114.51,100,1
3338,2022-07-17 13:34:41,Trader 1,115.75,108,0
3339,2022-07-17 13:35:48,Trader 2,111.95,63,0
3340,2022-07-17 13:35:57,Trader 4,116.8,211,0
3341,2022-07-17 13:36:30,Trader 4,117.64,184,0
3342,2022-07-17 13:38:45,Trader 2,110.82,55,0
3343,2022-07-17 13:39:43,Trader 3,116.42,74,1
3344,2022-07-17 13:41:07,Trader 2,113.26,47,1
3345,2022-07-17 13:42:04,Trader 4,117.78,181,0
3346,2022-07-17 13:43:44,Trader 4,115.87,208,0
3347,2022-07-17 13:44:26,Trader 2,114.8,49,0
3348,2022-07-17 13:44:38,Trader 2,111.17,42,0
3349,2022-07-17 13:44:43,Trader 2,111.22,54,0
3350,2022-07-17 13:46:14,Trader 2,112.77,59,1
3351,2022-07-17 13:51:04,Trader 3,115.04,131,1
3352,2022-07-17 13:54:47,Trader 2,111.66,53,1
3353,2022-07-17 13:58:36,Trader 4,116.12,261,0
3354,2022-07-17 14:00:04,Trader 2,111.14,70,1
