avg_vol,avg_buy_vol,avg_value,perc_ret,avg_num_trades,anomaly,avg_num_orders
8433.3,4492.5,799933.83,2.81,14.0,0.0,20.0
9769.7,6618.2,801335.31,12.61,14.0,0.0,22.0
20443.8,14134.0,1000434.46,16.92,11.0,1.0,20.0
10975.0,5106.0,799712.62,9.5,17.0,0.0,25.0
8508.3,4417.8,800570.45,3.5,18.0,0.0,25.0
9441.1,4225.0,799025.89,4.19,15.0,0.0,21.0
10674.3,6862.0,800380.07,13.82,8.0,0.0,15.0
9291.0,4012.0,799428.57,11.01,20.0,0.0,29.0
9613.5,1983.7,801051.63,14.01,21.0,0.0,31.0
11411.0,4890.4,799810.08,15.79,11.0,0.0,19.0
10333.2,6183.3,799419.12,13.57,14.0,0.0,22.0
20850.1,16237.2,1000671.84,13.5,7.0,1.0,15.0
10327.9,7418.6,800091.4,12.33,17.0,0.0,26.0
11057.0,7546.8,800153.41,11.36,12.0,0.0,19.0
10375.3,7850.9,801371.08,3.39,13.0,0.0,19.0
19977.4,6199.9,999779.1,12.85,11.0,1.0,19.0
10574.2,5123.6,801772.62,3.49,13.0,0.0,19.0
11191.2,5986.0,800379.62,16.68,22.0,0.0,32.0
9899.5,2456.3,799535.6,6.64,8.0,0.0,14.0
10828.8,6919.5,799852.67,6.77,16.0,0.0,23.0
8973.3,5921.2,800263.16,14.16,19.0,0.0,28.0
9959.3,1299.0,800100.44,6.78,13.0,0.0,20.0
10412.3,6964.5,802336.05,8.52,15.0,0.0,22.0
10370.0,5841.6,800981.08,2.13,12.0,0.0,17.0
10379.9,4414.4,798689.31,8.59,18.0,0.0,26.0
9250.4,6890.6,800424.17,12.79,17.0,0.0,26.0
21576.3,15942.8,1000298.25,13.87,11.0,1.0,20.0
11364.2,6648.8,799674.15,10.3,16.0,0.0,24.0
10440.6,6196.5,800404.58,6.06,20.0,0.0,28.0
9841.6,4742.3,800022.56,5.56,14.0,0.0,21.0
11751.7,4170.0,800952.89,-1.29,19.0,0.0,25.0
11027.7,5850.4,801267.63,5.17,18.0,0.0,25.0
9833.8,6231.7,800586.6,10.24,22.0,0.0,31.0
21513.6,17040.9,1000501.92,17.25,9.0,1.0,18.0
10934.5,6416.1,799895.97,8.76,11.0,0.0,18.0
10218.6,7177.4,799686.72,17.11,16.0,0.0,25.0
9439.6,5617.9,799244.6,6.4,15.0,0.0,22.0
10333.9,3709.6,799936.5,2.49,16.0,0.0,22.0
7608.6,0.0,802047.87,6.1,14.0,0.0,20.0
10569.0,5064.3,800704.2,7.89,15.0,0.0,22.0
10439.1,7531.3,798925.57,10.07,12.0,0.0,19.0
9752.3,6457.6,798518.38,9.94,17.0,0.0,25.0
10412.5,5743.2,799250.37,10.36,15.0,0.0,23.0
11527.1,8445.0,799305.41,7.79,22.0,0.0,31.0
11233.5,6978.4,799686.01,6.55,14.0,0.0,21.0
20426.4,15563.0,999272.5,16.32,6.0,1.0,14.0
21284.7,16565.3,1001025.4,13.18,11.0,1.0,20.0
9677.9,5645.4,800316.48,6.16,13.0,0.0,19.0
18636.7,6128.8,997570.59,15.87,10.0,1.0,19.0
10832.5,6281.0,802548.74,9.41,15.0,0.0,23.0
9799.8,6210.1,801446.04,13.44,16.0,0.0,24.0
9097.3,5871.3,802260.52,12.34,12.0,0.0,19.0
9690.1,5767.0,799958.6,14.76,13.0,0.0,21.0
9185.7,6590.9,801441.54,8.0,15.0,0.0,22.0
11329.0,3059.7,800061.72,12.71,9.0,0.0,16.0
9582.9,3593.6,799390.76,9.62,10.0,0.0,17.0
9859.9,4697.6,799572.27,13.11,16.0,0.0,24.0
9676.3,6373.8,802395.98,-5.44,17.0,0.0,22.0
11802.2,4425.8,798655.04,5.44,7.0,0.0,12.0
10589.2,6638.0,798341.95,9.39,20.0,0.0,29.0
11644.8,3933.0,801080.88,12.3,17.0,0.0,26.0
9780.0,1828.8,801641.89,13.64,14.0,0.0,22.0
9592.6,5724.6,801741.22,8.33,10.0,0.0,16.0
9610.4,6153.4,799692.48,15.69,15.0,0.0,24.0
19584.6,14807.9,1000249.63,16.17,12.0,1.0,21.0
10310.3,4280.9,801013.26,7.14,16.0,0.0,23.0
10020.1,5896.6,800430.39,28.65,13.0,0.0,24.0
19825.1,15319.4,1000223.24,16.83,9.0,1.0,18.0
20094.1,15716.3,999021.73,17.0,9.0,1.0,18.0
20186.5,9333.5,1000123.55,16.46,10.0,1.0,19.0
8987.8,2789.3,800316.16,7.55,18.0,0.0,26.0
8591.7,5512.2,798930.26,10.38,15.0,0.0,23.0
10274.3,4780.0,800267.97,14.62,13.0,0.0,21.0
13400.7,5025.3,801080.58,14.6,14.0,0.0,23.0
10304.5,4313.5,800141.67,8.71,15.0,0.0,22.0
10282.4,5980.1,801019.1,9.18,14.0,0.0,21.0
10159.3,4895.4,799561.75,17.07,12.0,0.0,20.0
10888.3,5847.4,801063.08,15.39,16.0,0.0,25.0
10345.4,7142.5,802067.47,17.12,19.0,0.0,29.0
10192.6,2529.0,801021.99,0.04,19.0,0.0,25.0
8648.2,4787.4,799715.68,19.48,10.0,0.0,18.0
10258.1,6138.4,799451.58,3.88,14.0,0.0,20.0
8804.8,2815.1,800895.89,4.63,15.0,0.0,21.0
19902.8,15337.9,1000005.5,15.84,7.0,1.0,15.0
9598.2,279.6,800828.91,11.36,8.0,0.0,14.0
7885.1,3430.2,798773.5,6.75,7.0,0.0,12.0
21256.2,15662.5,1001175.41,15.42,12.0,1.0,21.0
8153.4,4683.9,799098.74,5.91,13.0,0.0,19.0
8999.3,5762.1,801846.75,6.19,13.0,0.0,19.0
9946.9,5446.0,801289.5,9.75,20.0,0.0,29.0
11173.7,6336.6,800836.15,9.59,12.0,0.0,19.0
10701.3,2340.9,799740.54,9.91,14.0,0.0,21.0
10849.7,6252.4,800052.84,7.69,15.0,0.0,22.0
9958.6,5991.0,799922.14,21.02,12.0,0.0,21.0
21476.8,14365.3,1000066.62,17.9,8.0,1.0,17.0
8573.0,5780.5,799835.27,9.38,15.0,0.0,22.0
9799.0,4101.9,798257.13,3.58,18.0,0.0,25.0
9835.9,6335.6,799832.99,8.73,17.0,0.0,25.0
9524.3,5365.2,800711.77,16.97,18.0,0.0,28.0
11117.2,4036.2,800460.87,9.35,14.0,0.0,21.0
11007.2,6514.5,798755.69,2.98,14.0,0.0,20.0
9826.1,6506.5,799876.82,10.78,18.0,0.0,26.0
9929.1,4784.5,798835.68,6.91,18.0,0.0,26.0
21162.0,9845.4,1000317.25,15.18,9.0,1.0,18.0
9351.5,850.1,800677.26,15.0,13.0,0.0,21.0
9795.1,6714.9,799892.03,14.92,14.0,0.0,22.0
9548.6,5502.6,800161.65,9.23,14.0,0.0,21.0
9817.0,3973.5,800854.76,3.18,15.0,0.0,21.0
19510.8,16353.7,997672.81,14.63,11.0,1.0,20.0
11500.0,1045.5,798366.04,4.76,18.0,0.0,25.0
10978.4,7000.7,798337.22,2.77,10.0,0.0,15.0
10070.5,4506.7,799256.55,3.85,21.0,0.0,29.0
9460.0,3195.1,800678.0,-2.69,11.0,0.0,15.0
12639.4,3738.4,800034.88,12.51,16.0,0.0,25.0
9592.0,4321.7,800704.39,14.9,18.0,0.0,27.0
9693.3,5055.4,798651.33,7.68,10.0,0.0,16.0
10832.1,5930.7,799272.15,7.95,16.0,0.0,23.0
11817.5,8029.8,799605.07,6.66,12.0,0.0,19.0
8575.6,4392.4,800750.82,15.64,11.0,0.0,19.0
20589.4,15323.6,999219.57,16.87,10.0,1.0,19.0
9698.3,6119.6,799928.75,4.08,8.0,0.0,13.0
10633.3,5316.6,799250.19,15.78,13.0,0.0,21.0
9005.6,1174.6,799367.91,17.3,11.0,0.0,19.0
10607.1,6015.3,800858.67,14.86,14.0,0.0,22.0
8181.1,2577.6,799782.81,12.03,14.0,0.0,22.0
9095.9,5959.4,798421.55,20.53,15.0,0.0,25.0
8877.0,3397.4,800731.75,17.02,18.0,0.0,28.0
19016.2,13792.0,998964.98,16.74,6.0,1.0,14.0
19149.9,13275.7,999200.38,17.03,8.0,1.0,17.0
21718.0,14043.8,999408.5,15.43,12.0,1.0,21.0
21518.4,17016.6,1000468.95,14.3,8.0,1.0,16.0
9565.8,6087.3,799826.09,12.96,17.0,0.0,26.0
11694.2,6178.1,799541.99,7.31,18.0,0.0,26.0
9362.3,6292.7,800130.63,11.76,11.0,0.0,18.0
11192.4,5175.0,799015.38,14.49,13.0,0.0,21.0
10457.8,3667.0,800251.15,10.25,14.0,0.0,22.0
10070.3,2263.9,798385.08,4.41,19.0,0.0,26.0
10009.6,3246.4,799753.93,9.29,16.0,0.0,24.0
9450.4,4286.2,800318.84,12.03,15.0,0.0,23.0
9463.4,4824.5,798913.28,2.08,9.0,0.0,14.0
8364.9,1508.4,800414.11,5.87,14.0,0.0,20.0
8161.8,3652.5,800666.33,8.21,9.0,0.0,15.0
12112.7,3005.4,799499.36,10.24,9.0,0.0,16.0
19282.7,13062.5,999132.25,17.24,12.0,1.0,21.0
10034.7,1942.2,798680.68,20.17,14.0,0.0,23.0
10152.5,6232.6,799061.65,11.27,12.0,0.0,19.0
11726.2,3290.1,799163.49,-0.29,13.0,0.0,18.0
19864.9,8382.3,999653.62,16.65,11.0,1.0,20.0
20730.2,17054.6,1000203.92,17.22,7.0,1.0,16.0
10171.1,5526.8,798516.81,16.39,17.0,0.0,26.0
20158.3,16010.5,999321.42,16.63,14.0,1.0,24.0
9526.6,5606.2,799491.36,14.43,22.0,0.0,32.0
10522.8,4577.7,800285.4,10.99,11.0,0.0,18.0
9771.1,5969.1,800280.98,12.0,16.0,0.0,24.0
9069.7,3063.3,801232.83,17.95,12.0,0.0,21.0
8409.1,5351.2,799148.14,9.75,15.0,0.0,22.0
10504.3,1448.9,799815.33,12.49,16.0,0.0,24.0
11084.1,2356.5,800142.93,14.49,18.0,0.0,27.0
21522.3,6149.2,1000109.77,16.33,12.0,1.0,21.0
9224.3,2491.2,800008.34,11.71,16.0,0.0,24.0
10129.3,6157.0,799330.66,0.81,17.0,0.0,23.0
11141.3,4044.9,799535.98,18.6,17.0,0.0,27.0
10710.8,7768.3,800744.03,11.49,15.0,0.0,23.0
7003.5,4874.8,799767.12,24.02,11.0,0.0,20.0
8441.9,3386.9,800530.3,9.38,12.0,0.0,19.0
9933.2,2049.7,799993.92,14.64,18.0,0.0,27.0
10349.4,7654.2,798518.32,17.88,16.0,0.0,25.0
21081.5,7302.7,1000515.25,14.19,11.0,1.0,20.0
11169.7,3466.5,799859.98,9.29,20.0,0.0,29.0
8541.1,5011.7,800422.99,2.96,20.0,0.0,27.0
11838.9,4485.5,800127.08,8.61,13.0,0.0,20.0
18821.0,15322.7,1000641.84,14.8,13.0,1.0,22.0
8953.0,4627.9,799005.32,13.75,17.0,0.0,26.0
19243.3,10416.1,1001333.88,16.17,12.0,1.0,21.0
20158.6,16578.0,998891.01,18.13,10.0,1.0,19.0
8402.1,3909.0,799866.42,14.68,20.0,0.0,29.0
11200.3,1018.2,800107.84,17.69,18.0,0.0,28.0
8684.9,1324.8,799884.23,16.94,15.0,0.0,24.0
10380.8,679.1,801258.91,5.4,11.0,0.0,17.0
9162.2,1054.1,799113.4,5.81,18.0,0.0,25.0
19852.8,12417.3,1001393.56,15.63,8.0,1.0,16.0
9584.6,2268.1,799560.12,14.57,11.0,0.0,19.0
9306.1,5642.3,799374.58,16.7,14.0,0.0,23.0
9632.1,3612.0,800831.99,-3.1,19.0,0.0,25.0
11696.3,4692.5,799297.53,7.69,12.0,0.0,19.0
10931.1,6279.6,799990.29,22.4,22.0,0.0,34.0
9821.4,2026.6,798118.42,12.93,15.0,0.0,23.0
10500.5,1750.1,798546.45,19.16,9.0,0.0,17.0
19039.5,4505.5,999404.59,15.48,9.0,1.0,17.0
11596.3,7317.2,800470.74,5.68,18.0,0.0,26.0
20063.1,771.7,1001339.94,17.67,9.0,1.0,18.0
10888.8,7247.1,798280.4,8.84,14.0,0.0,21.0
10835.7,5471.5,801458.43,-1.88,15.0,0.0,20.0
9490.6,6419.2,800902.28,4.35,16.0,0.0,23.0
11346.8,5587.0,800433.88,11.46,15.0,0.0,23.0
11234.7,4923.1,802168.87,8.99,14.0,0.0,21.0
10640.5,6728.6,800399.26,6.14,23.0,0.0,32.0
9119.9,3197.9,799422.76,2.55,10.0,0.0,15.0
9867.6,1644.6,800428.97,13.83,15.0,0.0,23.0
8323.0,4359.7,801229.62,8.54,12.0,0.0,19.0
19865.4,2128.4,999316.71,16.1,6.0,1.0,14.0
19708.6,6209.6,1002179.49,14.22,8.0,1.0,16.0
10570.1,6626.0,799245.73,7.91,19.0,0.0,27.0
9629.3,4862.3,800853.66,-1.18,17.0,0.0,23.0
10023.2,6404.7,798229.3,4.83,14.0,0.0,20.0
20299.7,13644.1,999969.74,13.34,9.0,1.0,17.0
8925.9,5703.6,799878.95,10.62,16.0,0.0,24.0
11590.3,5908.8,798209.89,8.17,17.0,0.0,25.0
7915.6,4835.6,800010.67,8.39,18.0,0.0,26.0
10771.7,5219.3,801951.66,12.0,11.0,0.0,18.0
8820.9,5860.9,801254.05,4.3,17.0,0.0,24.0
21610.7,4727.3,1000548.9,13.84,10.0,1.0,19.0
9233.0,3036.4,800990.76,10.3,18.0,0.0,26.0
10302.3,2782.4,800825.52,5.6,18.0,0.0,25.0
10495.1,5325.1,798878.49,8.63,13.0,0.0,20.0
11433.1,6014.6,800412.69,10.3,16.0,0.0,24.0
10510.6,6544.3,800448.56,16.72,15.0,0.0,24.0
11350.5,3576.2,799515.9,5.3,15.0,0.0,22.0
19057.6,14375.1,1001193.66,18.17,8.0,1.0,17.0
10212.7,6715.2,800175.33,8.07,9.0,0.0,15.0
8758.4,3284.4,799318.23,15.5,17.0,0.0,26.0
19122.0,7170.7,1000578.87,16.37,7.0,1.0,15.0
11450.9,5053.7,800193.87,7.06,16.0,0.0,23.0
21537.6,15401.5,1000977.89,15.18,6.0,1.0,14.0
11730.2,4258.7,800220.43,20.87,15.0,0.0,25.0
10674.7,5310.5,801414.09,2.85,21.0,0.0,28.0
21419.4,16638.3,999647.53,15.68,9.0,1.0,18.0
9832.2,4630.0,799136.74,2.33,16.0,0.0,22.0
9089.5,5659.5,801155.29,7.85,14.0,0.0,21.0
9740.7,3652.8,798415.09,8.17,14.0,0.0,21.0
9745.5,96.5,800629.39,10.17,16.0,0.0,24.0
10929.6,6413.2,800142.7,16.29,19.0,0.0,29.0
10252.6,298.6,799883.91,15.12,16.0,0.0,25.0
20065.3,13929.1,1000166.61,14.94,9.0,1.0,17.0
8782.5,5541.7,802068.9,9.31,13.0,0.0,20.0
10669.6,5540.0,799805.08,10.26,18.0,0.0,26.0
10237.4,6987.4,800784.55,10.56,13.0,0.0,20.0
10986.9,3409.7,800687.11,5.87,19.0,0.0,27.0
8566.1,5612.3,801495.91,18.49,11.0,0.0,19.0
10018.5,4125.3,799688.0,4.94,12.0,0.0,18.0
19886.7,15637.4,1000518.12,15.8,10.0,1.0,19.0
9878.0,3963.0,801246.79,13.95,16.0,0.0,25.0
10409.8,4782.9,800433.22,8.0,18.0,0.0,26.0
8308.9,5242.9,799842.17,11.34,11.0,0.0,18.0
9992.1,5141.6,800621.55,15.16,18.0,0.0,27.0
9988.8,6446.7,799601.72,1.99,16.0,0.0,22.0
20834.5,15492.3,1000038.61,14.5,9.0,1.0,17.0
19468.4,10197.7,999247.07,16.39,4.0,1.0,12.0
9528.0,4565.5,798477.0,14.32,14.0,0.0,22.0
9947.6,3226.2,798544.52,8.97,16.0,0.0,24.0
11063.9,5115.6,800091.63,16.27,14.0,0.0,23.0
8591.3,5544.7,798414.24,11.82,20.0,0.0,29.0
10805.7,6127.9,800642.58,9.7,14.0,0.0,21.0
10756.8,5324.1,801786.97,11.27,18.0,0.0,27.0
10599.0,7809.8,799957.79,4.24,14.0,0.0,20.0
8302.5,1082.9,799348.5,2.58,10.0,0.0,15.0
20043.0,2912.2,999941.37,13.06,10.0,1.0,18.0
9775.0,6483.8,799889.9,5.11,14.0,0.0,20.0
9985.2,4587.8,800221.44,11.78,12.0,0.0,19.0
9674.0,4049.6,798996.64,8.85,18.0,0.0,26.0
10414.7,5846.8,799598.97,10.74,15.0,0.0,23.0
9919.1,5262.2,800258.22,7.13,13.0,0.0,20.0
9030.4,3749.5,798443.78,8.01,6.0,0.0,11.0
21694.5,5624.5,1002014.62,15.18,8.0,1.0,16.0
10324.0,5499.7,800811.33,5.7,14.0,0.0,21.0
10789.0,106.8,799828.61,15.0,17.0,0.0,26.0
10307.4,1788.9,799779.16,2.29,18.0,0.0,25.0
9303.3,2887.2,799166.63,13.72,12.0,0.0,20.0
10648.6,6018.8,800422.32,4.96,15.0,0.0,22.0
18598.1,14589.9,999361.34,11.48,9.0,1.0,17.0
9569.3,5916.9,800923.63,15.61,15.0,0.0,24.0
9940.4,5866.5,799357.02,5.49,18.0,0.0,25.0
10087.8,5564.1,799483.85,6.86,11.0,0.0,17.0
21199.8,9222.5,998741.86,15.94,12.0,1.0,21.0
10160.5,4840.9,800156.48,15.49,11.0,0.0,19.0
10020.6,6467.2,799205.84,8.86,18.0,0.0,26.0
10623.6,877.2,799067.36,6.58,17.0,0.0,24.0
9904.8,5958.7,799357.23,5.09,18.0,0.0,25.0
19487.7,12243.2,1000276.97,15.07,11.0,1.0,20.0
12547.2,9119.0,801274.52,1.84,18.0,0.0,25.0
18322.2,15038.7,998006.17,11.81,7.0,1.0,14.0
19703.5,10230.7,999485.57,14.02,9.0,1.0,17.0
8734.1,5226.4,799916.05,10.81,12.0,0.0,19.0
10490.4,5422.6,801366.54,12.63,11.0,0.0,18.0
10700.6,7248.8,799116.65,14.62,17.0,0.0,26.0
10031.5,6343.4,800953.6,11.69,21.0,0.0,30.0
7422.5,3784.0,797828.92,10.73,17.0,0.0,25.0
9714.2,5237.6,798896.61,11.87,16.0,0.0,24.0
10310.0,7347.4,800408.82,1.72,18.0,0.0,25.0
9504.4,5820.5,800996.12,13.8,20.0,0.0,29.0
8432.0,5712.0,801148.38,7.76,16.0,0.0,23.0
9903.2,5861.1,800146.05,6.46,17.0,0.0,24.0
10380.5,6801.0,800896.53,10.18,14.0,0.0,21.0
9711.9,5395.5,799115.58,6.59,11.0,0.0,17.0
9947.3,5232.9,798473.77,3.7,10.0,0.0,15.0
10417.6,3652.9,801054.03,11.85,10.0,0.0,17.0
9959.8,6736.6,799080.06,14.67,13.0,0.0,21.0
10303.1,6957.9,800570.9,12.16,16.0,0.0,24.0
18079.1,12357.9,1001043.09,16.37,11.0,1.0,20.0
10283.7,6051.7,800097.8,12.95,14.0,0.0,22.0
11750.1,5073.9,798104.93,10.54,17.0,0.0,25.0
20459.4,14580.3,999649.07,15.17,9.0,1.0,18.0
9519.3,3952.5,800291.12,11.81,16.0,0.0,24.0
9862.5,6438.0,799747.41,6.67,14.0,0.0,21.0
9318.8,3267.6,799033.06,10.69,13.0,0.0,20.0
11551.1,6024.3,800224.34,7.68,19.0,0.0,27.0
10700.6,5429.4,802140.14,10.28,19.0,0.0,28.0
9037.5,4044.4,798773.38,7.23,22.0,0.0,30.0
9156.5,5479.2,800622.66,19.46,14.0,0.0,23.0
21391.2,11204.9,1000072.47,15.4,7.0,1.0,15.0
8094.7,458.2,799890.17,6.12,13.0,0.0,19.0
19968.0,14213.5,1000639.21,11.67,8.0,1.0,16.0
10695.3,3163.4,799552.31,7.73,14.0,0.0,21.0
10738.1,4495.0,799355.12,-1.06,19.0,0.0,25.0
8840.9,5813.2,799798.03,4.44,15.0,0.0,21.0
10544.9,2040.9,798499.75,12.07,21.0,0.0,30.0
20357.4,10932.7,999080.96,18.42,10.0,1.0,19.0
11830.5,2868.0,801139.26,16.22,19.0,0.0,29.0
9999.4,5535.4,800859.38,4.28,14.0,0.0,20.0
10351.0,4297.8,798299.52,17.21,24.0,0.0,35.0
10771.3,7330.0,799133.47,6.43,12.0,0.0,18.0
10823.4,7611.7,801222.74,13.95,12.0,0.0,20.0
19202.1,3200.4,1000177.72,17.28,14.0,1.0,24.0
11124.5,6795.9,799574.99,15.6,16.0,0.0,25.0
21116.6,9385.2,1000653.98,14.87,9.0,1.0,18.0
11274.5,7773.1,800003.63,-1.05,19.0,0.0,25.0
8280.2,4410.9,800183.98,6.62,16.0,0.0,23.0
10456.5,6681.6,799848.82,25.95,11.0,0.0,21.0
20350.2,3249.2,1000288.34,12.81,9.0,1.0,17.0
11695.4,6675.9,797698.87,11.57,17.0,0.0,26.0
10845.6,2099.1,799477.36,11.78,16.0,0.0,24.0
18797.0,14223.5,998300.99,14.57,13.0,1.0,22.0
8742.7,4822.2,801788.54,6.61,18.0,0.0,25.0
11962.4,7643.8,800498.0,3.57,16.0,0.0,23.0
10243.0,2978.5,800047.29,8.06,19.0,0.0,27.0
8452.0,2000.1,800098.47,11.32,13.0,0.0,20.0
10047.9,5963.4,800259.51,13.1,17.0,0.0,26.0
11630.9,4315.9,797579.8,9.4,21.0,0.0,30.0
10399.7,1660.5,800820.45,13.23,16.0,0.0,25.0
10506.1,4733.5,799388.02,9.58,15.0,0.0,23.0
10551.8,781.6,800436.5,6.86,10.0,0.0,16.0
9807.9,4618.5,799286.0,13.19,17.0,0.0,26.0
9741.2,5797.4,800189.61,10.18,15.0,0.0,23.0
8176.1,2294.0,799724.55,-4.0,12.0,0.0,16.0
10271.2,5746.4,799829.47,10.65,15.0,0.0,23.0
9581.4,5717.9,801450.5,13.05,15.0,0.0,23.0
10657.6,2644.4,799483.9,14.86,17.0,0.0,26.0
9334.3,4992.8,797851.65,11.64,12.0,0.0,19.0
9991.9,3418.3,800373.08,8.22,11.0,0.0,17.0
11512.2,6372.8,799167.88,5.73,12.0,0.0,18.0
20860.2,15963.4,1000251.96,17.22,9.0,1.0,18.0
10317.3,202.3,800908.73,5.05,9.0,0.0,14.0
20415.2,14615.4,1000610.43,14.38,9.0,1.0,17.0
10211.6,1909.5,799140.36,8.34,16.0,0.0,24.0
10384.5,6328.1,801085.61,10.19,18.0,0.0,26.0
10861.2,6534.0,799465.92,7.17,16.0,0.0,23.0
9400.5,1226.2,800327.57,5.27,20.0,0.0,28.0
18357.6,14323.0,999673.28,17.4,12.0,1.0,21.0
18994.1,13860.6,998291.44,17.25,10.0,1.0,19.0
19876.6,2441.0,1000310.95,13.64,12.0,1.0,21.0
9861.5,2965.3,799132.38,12.19,13.0,0.0,21.0
19879.8,13891.9,998954.07,16.48,10.0,1.0,19.0
10523.0,6210.3,800534.99,13.63,16.0,0.0,25.0
9868.6,2819.6,799094.54,5.87,9.0,0.0,15.0
10015.4,6207.3,800057.09,8.0,18.0,0.0,26.0
18990.4,15652.9,998160.44,12.59,12.0,1.0,20.0
10025.0,6227.7,799841.78,12.94,17.0,0.0,26.0
10087.7,3822.0,801470.83,8.52,19.0,0.0,27.0
12341.7,7558.1,801050.79,15.22,11.0,0.0,19.0
10682.4,5759.6,800061.85,12.87,8.0,0.0,15.0
9687.4,4693.9,799725.19,16.28,17.0,0.0,26.0
9881.3,4169.6,802327.55,13.99,12.0,0.0,20.0
10456.6,7016.9,802416.09,6.17,9.0,0.0,15.0
10483.2,3763.2,798852.17,11.06,21.0,0.0,30.0
9562.1,6487.5,799480.43,13.49,14.0,0.0,22.0
10776.1,705.0,799142.03,7.36,15.0,0.0,22.0
21600.6,11012.1,999170.03,14.97,12.0,1.0,21.0
7933.9,3183.1,802193.18,15.25,14.0,0.0,22.0
9770.6,4250.5,800068.6,12.0,8.0,0.0,15.0
10352.3,5890.1,800676.95,12.33,10.0,0.0,17.0
11421.3,4742.2,800152.12,13.45,17.0,0.0,26.0
8683.2,5209.9,798004.39,7.5,18.0,0.0,26.0
9068.3,6085.3,800929.99,2.71,11.0,0.0,16.0
10072.3,831.7,800701.77,13.86,11.0,0.0,19.0
18813.9,6675.9,997450.79,14.2,10.0,1.0,18.0
10265.1,6463.2,800400.77,7.3,16.0,0.0,23.0
9719.0,6401.9,799090.73,13.18,15.0,0.0,23.0
9060.7,6272.8,800181.72,12.9,13.0,0.0,21.0
21000.2,16093.6,999389.36,15.36,6.0,1.0,14.0
10547.1,3171.5,798501.16,19.33,15.0,0.0,25.0
11746.5,3532.2,800760.07,9.61,14.0,0.0,22.0
7471.3,4651.9,799819.49,7.53,15.0,0.0,22.0
9840.5,4606.2,800247.66,11.46,16.0,0.0,24.0
10618.3,4480.6,800404.83,18.28,9.0,0.0,17.0
10308.7,6185.2,799511.78,9.55,19.0,0.0,27.0
9917.2,6655.0,799958.14,15.88,19.0,0.0,29.0
21211.9,9492.6,1000819.69,14.52,11.0,1.0,20.0
10816.7,7338.7,799552.73,23.48,17.0,0.0,28.0
8025.4,5658.0,798388.52,19.09,10.0,0.0,18.0
10342.3,3582.6,800541.3,6.72,14.0,0.0,21.0
9998.6,4948.8,800988.0,16.93,14.0,0.0,23.0
9163.1,3676.2,800210.15,8.99,14.0,0.0,21.0
19792.7,10543.8,1001419.61,12.81,11.0,1.0,19.0
9989.0,5232.3,800419.98,10.64,15.0,0.0,23.0
20333.4,12774.5,1000028.24,13.58,9.0,1.0,17.0
9725.1,1268.5,800270.92,10.0,15.0,0.0,23.0
9740.3,374.6,799677.99,14.51,20.0,0.0,30.0
8665.5,5009.2,801217.64,3.3,20.0,0.0,27.0
9190.8,680.8,800171.6,1.94,16.0,0.0,22.0
11048.8,5324.0,800230.51,11.56,19.0,0.0,28.0
8892.6,4059.7,799162.64,13.59,16.0,0.0,24.0
9587.0,2589.2,801120.65,11.39,13.0,0.0,20.0
21360.0,15555.7,999761.09,13.39,16.0,1.0,26.0
8773.0,1009.3,801772.66,12.46,20.0,0.0,29.0
8069.0,4649.9,799891.68,9.34,13.0,0.0,20.0
10872.0,5296.6,801149.4,12.37,12.0,0.0,20.0
12168.2,7119.2,799369.36,6.77,19.0,0.0,27.0
18891.9,14785.0,1001371.55,13.43,10.0,1.0,18.0
8869.3,6053.6,798250.22,7.92,13.0,0.0,20.0
20206.8,1143.8,1001786.16,15.48,14.0,1.0,24.0
19700.9,15436.6,1000554.97,13.59,13.0,1.0,22.0
8831.6,5327.0,799540.8,11.39,19.0,0.0,28.0
9580.1,2322.4,798911.29,8.28,21.0,0.0,29.0
9495.8,4675.6,798940.53,16.09,15.0,0.0,24.0
8400.9,4322.8,797523.43,12.29,15.0,0.0,23.0
9417.0,6858.0,798973.88,11.42,12.0,0.0,19.0
9118.0,6346.6,798901.32,3.5,18.0,0.0,25.0
8640.3,2993.0,799465.59,-2.05,13.0,0.0,18.0
10312.0,491.0,799230.13,15.06,15.0,0.0,24.0
9672.7,1187.9,799059.38,15.44,11.0,0.0,19.0
10357.0,4335.5,801703.79,16.75,19.0,0.0,29.0
10106.9,1754.1,801233.6,12.47,18.0,0.0,27.0
20363.1,15714.0,1000238.57,16.95,12.0,1.0,21.0
19007.0,5332.9,999483.42,10.31,8.0,1.0,15.0
10040.2,6415.6,801033.79,9.07,18.0,0.0,26.0
9809.6,3754.3,801165.32,10.06,14.0,0.0,21.0
10768.0,7305.6,799746.06,4.28,15.0,0.0,22.0
9571.9,3589.5,800977.55,5.27,12.0,0.0,18.0
19507.9,5960.7,999533.54,17.01,7.0,1.0,15.0
9261.8,4487.7,798864.47,10.79,12.0,0.0,19.0
11281.9,7337.2,800298.88,9.71,16.0,0.0,24.0
9933.3,6914.1,799184.94,4.23,10.0,0.0,15.0
10676.2,5592.3,799711.84,11.77,13.0,0.0,21.0
9695.7,5498.4,799500.52,7.98,19.0,0.0,27.0
9445.1,5972.6,800682.66,-0.98,13.0,0.0,18.0
12037.8,6332.7,798487.95,6.76,16.0,0.0,23.0
11267.2,7821.6,798785.72,14.36,18.0,0.0,27.0
10228.0,4729.1,799670.41,11.08,15.0,0.0,23.0
